,Isotope,Residuals (W/g),Power density (W/g),Half life (years),Half life (log(years))
658,170Tm,-6228125.8176572295,5.1427955008314985,0.3520876112251882,-1.0438752388272898
659,93Mo,-5230046178893.507,6.1242252612122595e-06,4000.0,8.294049640102028
660,230U,-68933.48796748443,464.6438019774106,0.05538672142368241,-2.893415399451155
661,118Sb,-165.57364273387782,192287.21933981337,6.844626967830253e-06,-11.89204659773879
662,121Xe,-1132.726716346892,28251.943007754326,7.624153928055365e-05,-9.481604108888332
663,49Cr,-189.5278691469334,168111.79760741253,8.042436687200546e-05,-9.428193357148624
664,162Ho,-64085.74241303013,499.79108580948133,2.8519279032626055e-05,-10.464930242098646
665,213Bi,-99.60878895074343,318361.6750648121,8.66986082591832e-05,-9.353072726680514
666,48Sc,-45345.054790724185,706.3455183569961,0.004981747661419119,-5.301974513481285
667,75Br,-2125.712561203467,15060.795314283392,0.00018385428549699598,-8.601367040741607
668,145Eu,-206260.21649405124,155.2884401683821,0.01623545516769336,-4.120557837621175
