,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds),Power density (W/g),Evaluation,Half life (log(years))
786,9690.0,9.094481202626308e-09,152La,1.0,unknown,0.287,unknown,0.0,-18.51559806864547
787,2548.2241,0.035619438740588635,136Cs,1.0,47.2,1124064.0,10.32449175370115,2.675255449411551e-11,-3.334863758106395
788,-3958.8965,unknown,62Ni,0.0,unknown,unknown,unknown,0.0,0.0
789,10466.3291,2.4716708494942578e-08,35Si,1.0,unknown,0.7799999999999999,unknown,0.0,-17.515786364721457
790,-15277.9163,0.016632443531827516,56Ni,0.0,0.75,524880.0,0.8532370180886107,0.0,-4.096400061404196
791,526.5277,9.563464902273936e-05,118Cd,1.0,unknown,3017.9999999999995,unknown,0.0,-9.254975366095161
792,3170.0,5.703855806525211e-06,248Am,0.0,unknown,180.0,unknown,0.0,-12.074368154532745
793,2890.6633,7.78259436712551e-07,110Ag,1.0,21.8,24.56,266059.12769910693,3.580744437500573e-44,-14.066205902144015
794,-1562.0,1.2421730423099348e-07,258Lr,0.0,unknown,3.92,unknown,0.0,-15.901233351620585
795,-20070.0,9.03110502699825e-10,39Ti,0.0,unknown,0.028499999999999998,unknown,0.0,-20.82517619713049
796,-1084.0,1.901285268841737e-06,273Bh,0.0,unknown,60.0,unknown,0.0,-13.172980443200855
797,2193.9105,0.0007643166780743782,234Pa,1.0,13,24120.0,77.01950366321431,8.9698959776594e-24,-7.176528354581834
798,-3911.1637,0.3150718685831622,113Sn,0.0,2.84,9942912.0,0.08452458564654126,0.0,-1.1549545119474618
799,-7094.0287,6.464369914061906e-06,73Br,0.0,unknown,204.0,unknown,0.0,-11.949205011578739
800,-11016.2515,1.5210282150733895e-05,88Mo,0.0,unknown,480.0,unknown,0.0,-11.09353890152102
801,-7724.9182,1.742844829771592e-08,203Fr,0.0,unknown,0.5499999999999999,unknown,0.0,-17.865162006178576
802,-13109.9804,2.72612619464091e-08,39Ca,0.0,unknown,0.8602999999999998,unknown,0.0,-17.41779911877779
803,-15619.0,unknown,38Sc,0.0,unknown,unknown,unknown,0.0,0.0
804,*,3.168808781402895e-09,228Am,0.0,unknown,0.09999999999999999,unknown,0.0,-19.569910098417
805,-11664.1314,3.9182637462924934e-08,37K,0.0,unknown,1.23651,unknown,0.0,-17.055032110133016
806,782.347,1.932339594899485e-05,1n,1.0,unknown,609.8,unknown,0.0,-10.854193970868801
807,8821.1703,9.062793114812279e-09,107Nb,1.0,unknown,0.286,unknown,0.0,-18.519088473585242
808,27356.4961,9.252921641696452e-11,19B,1.0,unknown,0.0029199999999999994,unknown,0.0,-23.1034966681249
809,-5116.6971,3.89763480112556e-06,167Hf,0.0,unknown,122.99999999999997,unknown,0.0,-12.455140650050538
810,-11960.5706,2.883615991076634e-07,144Dy,0.0,unknown,9.099999999999998,unknown,0.0,-15.059050591900151
811,-8249.2618,6.844626967830253e-06,176Os,0.0,unknown,216.0,unknown,0.0,-11.89204659773879
812,9240.2095,8.28643496336857e-09,131In,1.0,unknown,0.26149999999999995,unknown,0.0,-18.608646000900116
813,-5271.8989,7.985398129135295e-06,161Yb,0.0,unknown,251.99999999999997,unknown,0.0,-11.737895917911533
814,2711.6378,3.739194362055416e-07,116Pd,1.0,unknown,11.8,unknown,0.0,-14.799225473951337
815,-2172.9634,1.6807361776560956e-05,188Au,0.0,unknown,530.4,unknown,0.0,-10.993693566551302
816,156.4765,5700.0,14C,1.0,49.47,179878320000.0,0.0006568973490387716,1.8620444195088201e-09,8.648221453822641
817,-95.2184,8.76e+19,82Se,0.0,unknown,2.76444576e+27,unknown,0.0,45.919312671835165
818,-4151.0761,0.0001249144421629021,103Ag,0.0,173,3941.9999999999995,14246.587212684284,0.0,-8.98788151771029
819,13698.0,2.218166146982026e-09,94Br,1.0,unknown,0.06999999999999999,unknown,0.0,-19.926585042355732
820,15059.0,unknown,133Ag,0.0,unknown,unknown,unknown,0.0,0.0
821,318.6462,0.7799753593429158,144Ce,1.0,50.2,24614150.400000002,0.47360157040129136,0.0306065445437161,-0.24849295038349803
822,-12055.0,5.367962075696505e-13,113Cs,0.0,unknown,1.694e-05,unknown,0.0,-28.25315787416332
823,9590.0,3.580753922985271e-09,153Ba,1.0,unknown,0.11299999999999999,unknown,0.0,-19.447692465692754
824,7856.0,6.812938880016224e-09,161Nd,1.0,unknown,0.21499999999999997,unknown,0.0,-18.80444225627743
825,-6883.0,2.8836159910766342e-08,170Ir,0.0,unknown,0.9099999999999999,unknown,0.0,-17.361635684894196
826,-3167.0,1.7111567419575632e-06,250Md,0.0,unknown,54.0,unknown,0.0,-13.278340958858681
827,-873.0,3.168808781402895e-08,281Mt,0.0,unknown,0.9999999999999999,unknown,0.0,-17.267325005422958
828,-3711.0725,0.001380333105179101,171Hf,0.0,unknown,43560.0,unknown,0.0,-6.585430428376059
829,*,unknown,79Nb,0.0,unknown,unknown,unknown,0.0,0.0
830,-9565.988,8.270590919461555e-07,156Yb,0.0,unknown,26.099999999999998,unknown,0.0,-14.005389691094308
831,-4983.2433,3.631454863487718e-05,119I,0.0,unknown,1146.0,unknown,0.0,-10.223292108148271
832,6578.0,3.168808781402895e-08,177Ho,1.0,unknown,0.9999999999999999,unknown,0.0,-17.267325005422958
833,8850.0,7.763581514437092e-09,153La,1.0,unknown,0.245,unknown,0.0,-18.673822073860364
834,492.1062,0.12761122518822723,203Hg,1.0,57.7,4027103.9999999995,2.3601720162346496,1.659795884403457e-07,-2.0587669402461595
835,*,1.4259639516313027e-09,150Lu,0.0,unknown,0.045,unknown,0.0,-20.368417794634773
836,-10016.4492,1.5558851116688213e-06,100Cd,0.0,unknown,49.099999999999994,unknown,0.0,-13.373465970622481
837,*,unknown,60As,0.0,unknown,unknown,unknown,0.0,0.0
838,-5265.0,5.165158313686718e-08,255Rf,0.0,unknown,1.6299999999999997,unknown,0.0,-16.778744990604284
839,-4757.0,1.3308996881892158e-05,235Cm,0.0,unknown,419.99999999999994,unknown,0.0,-11.227070294145541
840,5596.7945,3.4793520419803785e-05,104Tc,1.0,494,1098.0,144614.20686951163,3.1059749178625783e-31,-10.26607938335348
841,-7339.202,7.034755494714426e-05,196Pb,0.0,unknown,2220.0,unknown,0.0,-9.56206253055663
842,2125.7592,1.901285268841737e-06,203Au,1.0,unknown,60.0,unknown,0.0,-13.172980443200855
843,-11316.7007,1.0520445154257612e-06,146Dy,0.0,unknown,33.2,unknown,0.0,-13.764775129500514
844,4343.8905,8.555783709787816e-08,162Sm,1.0,unknown,2.6999999999999997,unknown,0.0,-16.274073232412672
845,2997.44,3.285420944558522e-05,144Pr,1.0,266.6,1036.8000000000002,59691.74352250989,8.102936505888718e-32,-10.323430679824945
846,-3757.3057,unknown,206Pb,0.0,unknown,unknown,unknown,0.0,0.0
847,-4806.735,2.0419803787360254e-05,165Lu,0.0,unknown,644.4,unknown,0.0,-10.799005354120137
848,-2232.7914,6.996729789337592e-05,172Ta,0.0,659,2208.0,58015.82825558671,0.0,-9.56748259802597
849,*,6.33761756280579e-09,118La,0.0,unknown,0.19999999999999998,unknown,0.0,-18.876762917857057
850,25680.0,unknown,30F,0.0,unknown,unknown,unknown,0.0,0.0
851,-4288.1534,unknown,6Li,0.0,unknown,unknown,unknown,0.0,0.0
852,4656.251,6.0384820138413565e-05,84Br,1.0,145,1905.6,30285.500357671113,5.353736220593004e-30,-9.71477280682192
853,-6634.0,9.886683397977033e-11,244Fm,0.0,unknown,0.00312,unknown,0.0,-23.037247282583703
854,-287.0,unknown,262Lr,0.0,unknown,unknown,unknown,0.0,0.0
855,-2909.6936,0.03154004106776181,131Ba,0.0,3.67,995328.0,0.9412070254282942,0.0,-3.4564973953630638
856,1491.5071,0.00029880599285116735,31Si,1.0,68.7,9429.599999999999,7858.552795771601,4.994097337524426e-25,-8.115716048510595
857,11186.0,5.13347022587269e-09,69Fe,1.0,unknown,0.162,unknown,0.0,-19.087483949172707
858,515.3046,0.008772073921971253,132Te,1.0,59.4,276825.60000000003,54.357876744085765,1.9058150271811554e-15,-4.736182021424696
859,890.9756,0.005624001825233858,172Er,1.0,24.4,177480.0,26.728086966108393,2.675047508166508e-17,-5.18071179993011
860,267.488,0.2548939082819986,168Tm,0.0001,unknown,8043839.999999999,unknown,0.0,-1.3669078663477876
861,-3065.3663,0.006506958704083961,77Br,0.0,151.9,205344.0,321.2484659531385,0.0,-5.034883104872714
862,14054.2989,3.092757370649225e-09,84Ga,1.0,unknown,0.09759999999999999,unknown,0.0,-19.594202790986046
863,3124.8105,5.703855806525211e-06,190Re,1.0,unknown,180.0,unknown,0.0,-12.074368154532745
864,4631.0,9.60149060765077e-08,168Gd,1.0,unknown,3.0299999999999994,unknown,0.0,-16.158762385901678
865,*,1.3404061145334243e-09,23Si,0.0,unknown,0.04229999999999999,unknown,0.0,-20.43029319835286
866,1992.177,0.01241889117043121,47Ca,1.0,31.2,391910.39999999997,56.6404021307643,3.2047112009363144e-14,-4.388536484205358
867,-3109.6184,0.0019244809491216063,125Xe,0.0,183.3,60732.0,807.4007614245295,0.0,-6.253098984420878
868,3980.0,1.267523512561158e-07,178Er,0.0,unknown,3.9999999999999996,unknown,0.0,-15.881030644303065
869,569.0133,0.0012122975131188683,212Pb,1.0,42.3,38257.2,174.3990661909985,8.136129814725771e-22,-6.715237948588197
870,9685.0,5.735543894339239e-09,158Pr,1.0,unknown,0.18099999999999997,unknown,0.0,-18.976583253139268
871,17236.0,1.1344335437422363e-09,43P,1.0,unknown,0.0358,unknown,0.0,-20.59713239099844
872,14720.0,9.189545466068395e-10,87Ga,1.0,unknown,0.028999999999999998,unknown,0.0,-20.80778445441862
873,-6140.9976,1.901285268841737e-12,219U,0.0,unknown,5.9999999999999995e-05,unknown,0.0,-26.98849100116513
874,*,1.267523512561158e-06,230Am,0.0,unknown,40.0,unknown,0.0,-13.57844555130902
875,-2550.0,0.0003696098562628337,254Fm,0.0,7050,11664.000000000002,79570.43817326873,0.0,-7.903062551174516
876,-5991.7073,3.802570537683474e-05,191Tl,0.0,unknown,1200.0,unknown,0.0,-10.177248169646864
877,20.7799,14.329,241Pu,1.0,5.23,452188850.40000004,0.0016048024268775453,1.3618148169607794e-09,2.662285455734466
878,-3652.6948,unknown,44Ca,0.0,unknown,unknown,unknown,0.0,0.0
879,-7259.0,6.30592947499176e-07,167W,0.0,unknown,19.899999999999995,unknown,0.0,-14.276605273692509
880,-4581.6095,0.0008156513803331052,73Se,0.0,284,25740.0,5054.030450850003,0.0,-7.1115235242728385
881,-8945.4613,9.823307222348974e-08,171Ir,0.0,unknown,3.0999999999999996,unknown,0.0,-16.135922893931856
882,-3085.0,9.189545466068395e-07,263Db,0.0,unknown,28.999999999999996,unknown,0.0,-13.900029175436481
883,*,unknown,83Tc,0.0,unknown,unknown,unknown,0.0,0.0
884,-2109.2143,2.5096965548710926e-05,178Re,0.0,805,791.9999999999999,190861.10353145818,0.0,-10.59276361360853
885,-836.3589,unknown,57Fe,0.0,unknown,unknown,unknown,0.0,0.0
886,940.5125,1.7681953000228153e-14,214At,0.0,unknown,5.58e-07,unknown,0.0,-31.666231879988057
887,-3207.4893,0.0758425735797399,51Cr,0.0,0.47,2393409.6,0.12875596396529537,0.0,-2.5790954872791136
888,3162.0,1.901285268841737e-06,239Th,0.0,unknown,60.0,unknown,0.0,-13.172980443200855
889,-1400.9438,368000.0,208Bi,0.0,unknown,11613196800000.0,unknown,0.0,12.815838217151068
890,9590.9082,2.1547899713539682e-07,42Cl,1.0,unknown,6.799999999999999,unknown,0.0,-15.350402393240895
891,3901.0,6.654498440946078e-07,201Ir,1.0,unknown,20.999999999999996,unknown,0.0,-14.222802567699533
892,-318.2488,4.8672902882348466e-05,160Ho,0.0,unknown,1536.0,unknown,0.0,-9.930388091715338
893,6215.9238,1.9329733566557656e-07,63Fe,1.0,unknown,6.099999999999999,unknown,0.0,-15.45903623424369
894,-2835.9504,5.836945775344132e-05,226Th,0.0,6028,1841.9999999999998,484116.88786427403,0.0,-9.748717788607705
895,8954.1372,2.5984232007503735e-07,52Sc,1.0,unknown,8.2,unknown,0.0,-15.163190851152748
896,27201.0,3.168808781402895e-11,39Na,0.0,unknown,0.001,unknown,0.0,-24.175080284405094
897,-267.4488,0.00046111111111111103,44Sc,0.0,632.6,14551.559999999998,33037.971758553234,0.0,-7.68187152207575
898,1786.2812,0.0023762263289984027,133I,1.0,46,74987.99999999999,154.23011314821042,1.5677312171617238e-19,-6.0422416257058735
899,14120.0,8.238902831647526e-10,103Rb,1.0,unknown,0.026,unknown,0.0,-20.91698374638361
900,-4256.8282,3.8025705376834734e-07,178Ir,0.0,unknown,11.999999999999998,unknown,0.0,-14.782418355634956
901,-7052.3723,unknown,46Ti,0.0,unknown,unknown,unknown,0.0,0.0
902,2699.3714,0.0011008441706593657,91Sr,1.0,36.2,34740.0,382.90390536145884,8.258412507664839e-22,-6.81167796562786
903,7980.0,3.168808781402895e-07,210Au,0.0,unknown,10.0,unknown,0.0,-14.96473991242891
904,-7663.0,2.2181661469820265e-08,116Cs,0.0,unknown,0.7,unknown,0.0,-17.62399994936169
905,13490.0,8.872664587928106e-10,127Rh,1.0,unknown,0.028,unknown,0.0,-20.84287577422989
906,*,1.9012852688417368e-08,139Dy,0.0,unknown,0.6,unknown,0.0,-17.778150629188946
907,*,unknown,5Be,0.0,unknown,unknown,unknown,0.0,0.0
908,-7289.9295,9.506426344208684e-06,178Os,0.0,unknown,300.0,unknown,0.0,-11.563542530766755
909,-599.3405,0.001996349532283824,152Tb,0.0,unknown,63000.0,unknown,0.0,-6.2164350000492865
910,-15220.0,unknown,85Tc,0.0,unknown,unknown,unknown,0.0,0.0
911,4163.5021,5.989048596851471e-07,151Pr,1.0,unknown,18.9,unknown,0.0,-14.32816308335736
912,5582.2823,1.3942758638172737e-06,144La,1.0,unknown,43.99999999999999,unknown,0.0,-13.483135371504694
913,24923.0,3.168808781402895e-11,37Na,0.0,unknown,0.001,unknown,0.0,-24.175080284405094
914,-9322.5103,1.0362004715187467e-06,105Sn,0.0,unknown,32.7,unknown,0.0,-13.779949927519748
915,-3366.4392,unknown,63Cu,0.0,unknown,unknown,unknown,0.0,0.0
916,*,8.555783709787816e-11,179Pb,0.0,unknown,0.0026999999999999997,unknown,0.0,-23.18182851139481
917,11350.0,1.410119907724288e-09,117Tc,1.0,unknown,0.04449999999999999,unknown,0.0,-20.3795910952329
918,5139.629,1.4544832306639285e-07,59Mn,1.0,unknown,4.589999999999999,unknown,0.0,-15.743444981350502
919,*,3.168808781402895e-09,281Nh,0.0,unknown,0.09999999999999999,unknown,0.0,-19.569910098417
920,*,8.872664587928104e-11,48Ni,0.0,unknown,0.0027999999999999995,unknown,0.0,-23.145460867223935
921,1366.1041,6.875579892006995e-05,211Pb,1.0,28.3,2169.7679999999996,2066.703035792808,1.032173583132233e-30,-9.58494947704639
922,*,1.0045123837047177e-13,145Tm,0.0,unknown,3.17e-06,unknown,0.0,-29.92910397549804
923,-7024.0,3.105432605774837e-07,84Nb,0.0,unknown,9.8,unknown,0.0,-14.98494261974643
924,-10175.2155,6.781250792202194e-07,71Br,0.0,unknown,21.399999999999995,unknown,0.0,-14.20393408339515
925,*,3.168808781402895e-14,111Cs,0.0,unknown,1e-06,unknown,0.0,-31.08283556338723
926,-6.9302,7350.0,243Am,0.0,5181,231948360000.0,0.003073799292858608,0.0,8.902455592206882
927,5255.141,7.87132101300479e-07,141Cs,1.0,unknown,24.839999999999996,unknown,0.0,-14.054869748357678
928,10660.0,1.869597181027708e-09,151Cs,1.0,unknown,0.059,unknown,0.0,-20.097542840499372
929,1427.3,0.0011419119324663472,244Am,1.0,116.6,36036.0,443.42965460373256,1.2819929081696862e-21,-6.775051287651626
930,9140.0,4.6898369964762845e-09,138Sn,1.0,unknown,0.148,unknown,0.0,-19.177868010640978
931,1989.9281,2.2783735138286816e-06,114In,0.995,2.72,71.9,11043.33419111788,4.857442584002702e-42,-12.992048740695955
932,-2344.0,0.00019431135447562552,249Es,0.0,unknown,6132.0,unknown,0.0,-8.546048765431252
933,*,110908307349101.33,8C,0.0,unknown,3.5e+21,unknown,0.0,32.33972491594737
934,-9688.1182,9.189545466068395e-08,181Tl,0.0,unknown,2.9,unknown,0.0,-16.202614268430526
935,-8235.0,2.1547899713539683e-09,155Lu,0.0,unknown,0.06799999999999999,unknown,0.0,-19.955572579228985
936,2894.8723,0.001161305042208533,93Y,1.0,128,36648.0,1255.8257959621506,4.154319490179688e-21,-6.758210869856378
937,13460.255,2.915304078890663e-09,33Mg,1.0,unknown,0.09199999999999998,unknown,0.0,-19.653291707356054
938,-6.1461,0.010462696783025324,222Rn,0.0,4987,330177.6,2275.0717402198843,0.0,-4.559939034930007
939,-8002.0,2.2181661469820265e-08,144Ho,0.0,unknown,0.7,unknown,0.0,-17.62399994936169
940,297.5156,211100.0,99Tc,1.0,1.6286,6661809360000.0,8.255822743989921e-08,4.64559600537669e-25,12.260087233836412
941,-1690.5175,unknown,95Mo,0.0,unknown,unknown,unknown,0.0,0.0
942,-10288.1273,1.2421730423099348e-08,194Po,0.0,unknown,0.392,unknown,0.0,-18.20381844461463
943,807.4073,0.005280013689253935,153Sm,1.0,25.3,166624.56,33.18531434630179,2.0045935282400413e-17,-5.2438265886055975
944,-4505.0,3.7708824498694447e-08,265Bh,0.0,unknown,1.19,unknown,0.0,-17.093371698299517
945,-883.5812,2.1484523537911628e-05,158Ho,0.0,unknown,678.0,unknown,0.0,-10.74817771748256
946,-16186.0,3.802570537683474e-09,21Mg,0.0,unknown,0.12,unknown,0.0,-19.387588541623046
947,-3861.0,7.922021953507237e-09,262Rf,0.0,unknown,0.24999999999999997,unknown,0.0,-18.653619366542845
948,-10170.0,8.080462392577382e-07,97Ag,0.0,unknown,25.5,unknown,0.0,-14.028646553258575
949,-5511.1108,7.319948285040688e-05,137Nd,0.0,unknown,2310.0,unknown,0.0,-9.522322201907116
950,6380.0,3.168808781402895e-08,209Au,0.0,unknown,0.9999999999999999,unknown,0.0,-17.267325005422958
951,6637.0,1.901285268841737e-06,228At,0.0,unknown,60.0,unknown,0.0,-13.172980443200855
952,-2489.0165,0.0016655258955053617,90Nb,0.0,314.8,52560.0,2225.311223907363,0.0,-6.397614352264464
953,-3942.7237,0.0006182979694273329,209At,0.0,unknown,19512.0,unknown,0.0,-7.3885400655271996
954,-12541.0,6.05242477247953e-07,86Mo,0.0,unknown,19.1,unknown,0.0,-14.317636670370371
955,-5388.0,6.971379319086368e-07,134Pm,0.0,unknown,21.999999999999996,unknown,0.0,-14.17628255206464
956,6240.0,3.89763480112556e-08,171Tb,1.0,unknown,1.2299999999999998,unknown,0.0,-17.06031083603863
957,-4555.6174,3.4223134839151265e-06,104In,0.0,unknown,108.0,unknown,0.0,-12.585193778298736
958,-5289.3667,6.901665525895505e-06,157Tm,0.0,unknown,217.79999999999998,unknown,0.0,-11.883747794924096
959,3648.2494,2.766370066164727e-07,106Mo,1.0,unknown,8.729999999999999,unknown,0.0,-15.100559635571445
960,*,2.0280376200978526e-11,161Os,0.0,unknown,0.0006399999999999999,unknown,0.0,-24.621367387033512
961,-2693.5796,7.567115369990113e-06,158Tm,0.0,unknown,238.79999999999998,unknown,0.0,-11.791698623904509
962,*,8.238902831647526e-07,236Bk,0.0,unknown,25.999999999999996,unknown,0.0,-14.009228467401474
963,11940.3857,2.1642963976981772e-07,48K,1.0,unknown,6.829999999999999,unknown,0.0,-15.346000331840257
964,*,unknown,56Ga,0.0,unknown,unknown,unknown,0.0,0.0
965,4260.7958,1.0900702208025958e-06,109Ru,1.0,unknown,34.4,unknown,0.0,-13.729268441043603
966,-2470.3505,0.2544832306639288,185Os,0.0,6.7,8030880.0,0.15079838250223343,0.0,-1.3685203364633558
967,-581.2415,1.5844043907014474e-07,222Ac,0.0,unknown,5.0,unknown,0.0,-15.657887092988856
968,-2141.7493,6.179177123735645e-10,213Rn,0.0,unknown,0.0195,unknown,0.0,-21.20466581883539
969,4038.7874,4.2398661495170736e-06,129Sn,1.0,unknown,133.8,unknown,0.0,-12.370978857728828
970,-6346.4515,unknown,144Sm,0.0,unknown,unknown,unknown,0.0,0.0
971,5780.0,1.3942758638172738e-08,176Dy,0.0,unknown,0.44,unknown,0.0,-18.088305557492784
972,-1861.6894,unknown,87Sr,0.0,1.68,unknown,unknown,0.0,0.0
973,*,3.168808781402895e-12,268Ds,0.0,unknown,0.0001,unknown,0.0,-26.477665377399138
974,-405.7609,unknown,93Nb,0.0,2.15,unknown,unknown,0.0,0.0
975,-14679.0,unknown,42V,0.0,unknown,unknown,unknown,0.0,0.0
976,5640.0,2.28787994017289e-08,154Ce,1.0,unknown,0.722,unknown,0.0,-17.593055145512267
977,9741.0,2.8519279032626053e-09,161Pr,0.0,unknown,0.09,unknown,0.0,-19.67527061407483
978,*,1.505184171166375e-09,200Fr,0.0,unknown,0.0475,unknown,0.0,-20.314350573364496
979,471.0621,1.8765685603467943e-05,136La,0.0,unknown,592.1999999999999,unknown,0.0,-10.883480589755465
980,-14130.0,1.229497807184323e-09,50Co,0.0,unknown,0.038799999999999994,unknown,0.0,-20.516660037775864
981,813.0,0.02108145106091718,257Es,1.0,unknown,665280.0,unknown,0.0,-3.8593617217711707
982,8595.0,2.4875148934012723e-09,108Zr,1.0,unknown,0.07849999999999999,unknown,0.0,-19.81198165961673
983,*,unknown,16Ne,0.0,unknown,unknown,unknown,0.0,0.0
984,-6895.512,1.4944102213096053e-05,85Zr,0.0,unknown,471.6,unknown,0.0,-11.11119383675974
985,3093.1185,0.00402486881131645,82Br,1.0,76.2,127015.2,244.64762380016145,1.6848251486965344e-17,-5.515262962104541
986,32740.0,2.4082946738662e+19,21B,0.0,unknown,7.599999999999999e+26,unknown,0.0,44.62803565971452
987,-17158.0,2.6822698811062943e-08,34Ar,0.0,unknown,0.8464599999999999,unknown,0.0,-17.434017337344716
988,-784.0,1.901285268841737e-06,260Fm,0.0,unknown,60.0,unknown,0.0,-13.172980443200855
989,-5909.0234,5.703855806525211e-06,177Os,0.0,unknown,180.0,unknown,0.0,-12.074368154532745
990,-16494.4854,2.535047025122316e+16,9B,0.0,unknown,8e+23,unknown,0.0,37.77157367511993
991,-3928.5695,0.0005215605749486653,81Rb,0.0,226,16459.2,5668.423860357216,0.0,-7.55868513504619
992,23739.0,6.33761756280579e-11,52Cl,0.0,unknown,0.002,unknown,0.0,-23.481933103845147
993,-5799.8944,1.394275863817274e-07,168Re,0.0,unknown,4.4,unknown,0.0,-15.78572046449874
994,2712.9729,4.49970846959211e-06,215Pb,1.0,unknown,141.99999999999997,unknown,0.0,-12.311497947821696
995,-1695.5543,8.74591223667199e-06,230Np,0.0,unknown,276.0,unknown,0.0,-11.646924139705806
996,*,1.901285268841737e-09,204Ra,0.0,unknown,0.06,unknown,0.0,-20.080735722182993
997,-7843.1388,0.0002840520191649555,116Te,0.0,206,8964.0,6624.412328033973,0.0,-8.166353170502138
998,-144.0,2.3385808806753367e-05,256Cf,0.0,unknown,738.0,unknown,0.0,-10.663381180822483
999,6450.0,3.3937942048825e-08,149La,1.0,unknown,1.071,unknown,0.0,-17.198732213957346
1000,-8175.8296,1.5210282150733896e-09,211Th,0.0,unknown,0.048,unknown,0.0,-20.303879273497202
1001,-7377.2657,3.707506274241387e-05,156Er,0.0,unknown,1170.0,unknown,0.0,-10.202565977631155
1002,*,4.056075240195706e-10,261Bh,0.0,unknown,0.0128,unknown,0.0,-21.62563511347952
1003,-7634.4776,unknown,50Cr,0.0,unknown,unknown,unknown,0.0,0.0
1004,37.582,300.0,250Cm,0.0,unknown,9467280000.0,unknown,0.0,5.703782474656201
1005,-10808.0177,2.0407128552234646e-09,198Rn,0.0,unknown,0.0644,unknown,0.0,-20.009966651294786
1006,-2990.0,6.65449844094608e-08,261Rf,0.0,unknown,2.1,unknown,0.0,-16.52538766069358
1007,4711.0,2.535047025122316e-07,177Er,0.0,unknown,7.999999999999999,unknown,0.0,-15.18788346374312
1008,6368.5921,4.753213172104342e-08,122In,1.0,unknown,1.4999999999999998,unknown,0.0,-16.86185989731479
1009,763.7453,3.783,204Tl,0.9708,244.03,119382400.8,0.33506534350040734,0.009314670342862123,1.330517345650892
1010,2089.4348,9.506426344208685e-07,234Ra,1.0,unknown,30.0,unknown,0.0,-13.8661276237608
1011,*,unknown,61As,0.0,unknown,unknown,unknown,0.0,0.0
1012,-2408.8773,1.6477805663295053e-09,221Ac,0.0,unknown,0.052,unknown,0.0,-20.223836565823667
1013,-5175.5,unknown,66Zn,0.0,unknown,unknown,unknown,0.0,0.0
1014,-5629.4021,unknown,130Ba,0.0,unknown,unknown,unknown,0.0,0.0
1015,*,6.33761756280579e-09,136Tb,0.0,unknown,0.19999999999999998,unknown,0.0,-18.876762917857057
1016,-11702.0,8.444875402438714e-09,178Hg,0.0,unknown,0.26649999999999996,unknown,0.0,-18.589706040799193
1017,6283.9149,4.626460820848226e-08,138Te,1.0,unknown,1.4599999999999997,unknown,0.0,-16.88888856970271
1018,3835.7607,2.2181661469820262e-07,58Cr,1.0,unknown,6.999999999999999,unknown,0.0,-15.321414856367642
1019,-5666.3294,7.314244429234162e-05,63Zn,0.0,341.4,2308.2,78494.83625519137,0.0,-9.523101726436652
1020,13839.0,7.003067406900398e-10,69Mn,1.0,unknown,0.0221,unknown,0.0,-21.079502675881386
1021,19560.0,3.4856896595431844e-10,78Co,0.0,unknown,0.011,unknown,0.0,-21.777185011606722
1022,-5148.2116,6.977716936649174e-05,203Po,0.0,5383,2202.0,402623.79651477473,0.0,-9.57020368814033
1023,-15692.0,2.1801404416051917e-09,51Co,0.0,unknown,0.0688,unknown,0.0,-19.943876539465794
1024,-4753.6082,0.05913757700205339,178W,0.0,6.35,1866240.0,0.6392090470583325,0.0,-2.8278887359406895
1025,7219.0,3.105432605774837e-08,165Sm,1.0,unknown,0.98,unknown,0.0,-17.287527712740474
1026,-7056.076,unknown,112Sn,0.0,unknown,unknown,unknown,0.0,0.0
1027,44.7559,21.772,227Ac,0.9862000000000001,unknown,687072067.1999999,unknown,0.0,3.0806247405719533
1028,-8302.8357,6.971379319086369e-09,205Ra,0.0,unknown,0.22,unknown,0.0,-18.78145273805273
1029,-3299.0,5.386974928384921e-09,279Rg,0.0,unknown,0.16999999999999998,unknown,0.0,-19.039281847354832
1030,13990.0,9.823307222348974e-10,129Pd,1.0,unknown,0.031,unknown,0.0,-20.741093079919946
1031,-1462.915,8.137500950642634e-05,190Au,0.0,unknown,2568.0,unknown,0.0,-9.416442340613104
1032,-7559.2614,2.015362384972241e-06,193Bi,0.0,unknown,63.599999999999994,unknown,0.0,-13.114711535076879
1033,-4566.6455,unknown,56Fe,0.0,unknown,unknown,unknown,0.0,0.0
1034,1141.9038,0.0034029203741729407,193Os,1.0,73.9,107388.0,119.23032782276512,2.143882772245267e-18,-5.683121282452097
1035,2889.373,1.7301695946459806e-05,236Pa,1.0,unknown,546.0,unknown,0.0,-10.964706029678052
1036,8123.9327,1.0076811924861206e-08,115Ru,1.0,unknown,0.318,unknown,0.0,-18.413028901624916
1037,14810.0,1.901285268841737e-10,70Cr,0.0,unknown,0.006,unknown,0.0,-22.383320815177036
1038,1009.7971,0.0003536390600045631,167Ho,1.0,73,11160.0,1309.7411477196279,3.203813978768581e-25,-7.947233769487654
1039,-763.0,9.506426344208684e-06,273Sg,0.0,unknown,300.0,unknown,0.0,-11.563542530766755
1040,1440.4642,4.601110350597004e-06,114Pd,1.0,unknown,145.2,unknown,0.0,-12.28921290303226
1041,-5449.6549,0.02781656399726215,188Pt,0.0,7.06,877824.0,1.4305267863867814,0.0,-3.582123608480473
1042,-1655.9288,unknown,18O,0.0,unknown,unknown,unknown,0.0,0.0
