,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds),Power density (W/g),Evaluation,Half life (log(years))
43,1859.2451,2.0597257079118815e-06,228Rn,1.0,5.69,64.99999999999999,12770.48142017302,4.136970137904902e-42,-13.092937735527318
44,-7024.0,3.105432605774837e-07,84Nb,0.0,5.69,9.8,223149.29427581996,0.0,-14.98494261974643
45,8123.9327,1.0076811924861206e-08,115Ru,1.0,5.69,0.318,2117058.4852759843,2.2507024261134942e-58,-18.413028901624916
46,4110.0,6.33761756280579e-08,202Os,0.0,5.69,1.9999999999999998,398016.9039312758,0.0,-16.57417782486301
47,10987.704,7.034755494714426e-10,60Ti,1.0,5.69,0.022199999999999998,4575012.86190144,2.7440017137792683e-67,-21.074987995526858
48,-3389.0,1.9583238269069892e-05,235Am,0.0,5.69,618.0,1309.3904359025016,0.0,-10.840836547965266
49,2003.3657,9.506426344208685e-12,216At,0.0,7240.0,0.00030000000000000003,1617022706.5108056,0.0,-25.37905308873103
50,-9368.9796,1.0152863335614875e-07,58Cu,0.0,5.69,3.2039999999999997,920699.4798202814,0.0,-16.102924976216844
51,-3388.0,unknown,140Ce,0.0,5.69,unknown,unknown,0.0,0.0
52,*,3.168808781402895e-12,75Y,0.0,5.69,0.0001,3660010.2895212527,0.0,-26.477665377399138
53,5649.0,1.679468654143534e-07,190Ta,1.0,5.69,5.299999999999999,177112.807857363,1.1210505299587704e-49,-15.59961818486488
54,*,4.563084645220169e-09,271Ds,0.0,5.69,0.144,1004693.8803000257,0.0,-19.20526698482909
55,18386.5096,2.8519279032626053e-09,36Al,1.0,5.69,0.09,7621574.261439766,3.3354391683029867e-62,-19.67527061407483
56,-2148.3639,0.00020990189368012778,196Tl,0.0,5.69,6624.0,146.54463150052953,0.0,-8.468870309357861
